frame_num,detection_id,track_id,x1,y1,x2,y2
48,8,10,1060.573897816337,541.932505631971,1126.6465282456031,754.0985919745215
48,9,12,224.7677126480842,498.07948613421894,292.62895642886,666.1737827071739
48,10,14,987.283132251984,540.3520028111573,1060.2791620676398,738.7763377479537
48,11,15,358.39049225822663,502.669947527944,413.7552959841466,669.5216944512408
49,0,0,2.748182727146869,423.1333579454053,167.19566739553164,1002.2283832578605
49,1,2,749.954853927114,525.5149266678446,792.3092778587,644.9439575865812
49,2,3,687.1772640254165,522.6662715777478,737.0941707133803,649.6980025217168
49,3,4,1412.8572914608326,543.2010077802083,1461.4292856439392,686.7138069916821
49,4,6,468.85777911877244,506.823939673445,570.5372331605633,786.8734134086153
49,5,7,1175.2456985436702,549.913738717888,1294.9752993642805,862.1540530328805
49,6,8,1351.747151794204,557.423944903453,1395.2030377740693,672.1241706484666
49,7,9,398.3127687046493,505.9165078489787,466.75445465965896,730.2492215251334
49,8,10,1063.9400760743536,542.9081833071206,1126.972347506313,754.3515530488831
49,9,14,994.2775605409532,543.3801745042841,1065.0052194112827,740.1420330145426
49,10,15,357.0859329263781,502.5161083534575,412.58444048339305,668.5648736293216
50,0,0,2.6875435199256685,422.9008515021257,167.29595146599536,1002.0843842868701
50,1,2,749.5634228218487,525.4476661357959,791.6476527229611,644.8026841957725
50,2,3,688.0896509498001,522.114236001784,737.5272169793178,649.1570142063132
50,3,4,1412.5032173621162,543.0796360707376,1461.3108218291568,686.8990194370466
50,4,6,479.4813955859498,507.3904796076964,580.0584428299854,790.1933390678954
50,5,7,1177.62409629188,548.6068936220944,1298.6534440906125,862.567760497703
50,6,8,1351.8198755391206,557.8888490667522,1395.1285231334257,672.5621885050283
50,7,9,398.06454600788487,506.2980070293591,468.5194861409713,730.9887895348286
50,8,10,1068.185865596939,544.1544469192215,1129.0510532499811,754.6527266337584
50,9,12,223.77154977165918,497.2884034752077,292.05332896173337,664.3999577224998
50,10,14,998.682937274786,545.030514793432,1067.1140972347175,740.5604056733254
50,11,15,355.8618850778811,502.2016413944286,412.2904379813855,668.9083717120986
51,0,0,2.6816803512840295,422.90464661667943,167.51274111250925,1001.9923297538924
51,1,2,749.3555105036722,525.4805156271659,791.1301257659699,644.7068657476611
51,2,3,688.2588003392719,522.9983805851621,738.0069528322596,649.6047110050492
51,3,4,1412.7133802651185,542.8468556750632,1461.3342922293762,686.6453986231087
51,4,6,485.7723391287144,507.6300809411863,587.4737486869259,793.271619226607
51,5,7,1178.437827396335,548.1353027074738,1302.4603809242283,863.6384501243035
51,6,8,1352.2272999363045,559.4913189118682,1395.6492021554564,673.1419361630846
51,7,9,399.0147569983221,506.44559819610083,469.44062726879486,731.834678269396
51,8,10,1071.0522489966015,545.3477300081317,1130.034124825252,755.4865724427348
51,9,12,221.9052514371133,497.5519455182384,289.993400114378,664.961533633084
51,10,14,999.7220653333166,545.7255454116448,1068.0653928405227,740.7610124076441
51,11,15,354.17077725754876,502.0609655101443,411.2284635244219,669.3497939061997
52,0,0,2.5890850717935336,423.1920396867364,167.55774867640835,1002.5256064598772
52,1,2,749.4388043962124,525.458268108702,790.8893963713983,644.5434285114843
52,2,3,689.9645018129432,523.4500408792425,738.9492630838237,649.6198050059226
52,3,4,1412.9814773544495,542.7410580446549,1461.3575008416965,686.5415667045609
52,4,6,490.7905908595932,507.84655830054703,596.860354390533,795.7141448907046
52,5,7,1180.999698208587,548.1382346403982,1307.7411370402863,864.2589712258114
52,6,8,1352.364025312598,560.0146201212758,1395.85376435176,673.1876167412304
52,7,9,402.04290406999854,506.472351332165,471.99541189595556,732.2536475772193
52,8,10,1072.5972011132592,545.2158369429211,1131.1028977537696,757.0158034749137
52,9,12,220.23563853335784,499.6335313599501,286.608678527728,666.770200413563
52,10,14,1000.4643329328551,546.012796519425,1068.6126235402876,740.5883083014593
52,11,15,352.4397730884867,502.20411265028656,409.01762492664255,669.8507192610716
53,0,0,2.63522282792448,423.384422448105,167.90342048194205,1002.9769601194098
53,1,2,749.4495278568252,525.1840350935743,790.5744500096016,644.271954602495
53,2,3,691.3305294278317,523.9544804795447,739.7591837740921,649.6432659240999
53,3,4,1412.9646242071167,542.5611397762196,1461.0253825843824,686.1776741808266
53,4,6,493.9615315745475,508.52261410584276,606.1876015357359,797.8206809720665
53,5,7,1182.9233026561838,550.1556989391045,1313.0465903341042,866.3370216500434
53,6,8,1352.3953387931585,560.2396923956708,1395.9201762076375,673.1043843498392
53,7,9,404.47298633873515,506.187379530465,474.49355116122115,732.6670262598457
53,8,10,1073.923892306397,544.4473673171615,1133.175638956275,756.3790442949369
53,9,12,218.64007932104403,500.21858208278405,283.77482344339546,667.1614269083797
53,10,14,1003.6261467685938,547.7368720688842,1070.233665180325,741.0928525230352
53,11,15,350.94716757005375,500.40154699090715,408.0302221534467,669.9065658039307
54,0,0,2.604281531242208,423.37240123178395,168.1369646106247,1003.1628862062589
54,1,2,749.2938959051816,524.7637836519236,790.2932770364074,643.7797765326909
54,2,3,688.4950937200276,524.5168541053737,738.9423784120788,649.8026438924916
54,3,4,1412.846714943969,542.7812303392907,1460.5893696945272,686.024188353475
54,4,6,495.78732544191007,508.5658504475527,614.5348017663225,797.9034301723523
54,5,7,1183.0825163647546,546.7020856829167,1316.3819196008722,866.5324423598854
54,6,8,1352.2095646171588,560.0471161572306,1395.8246966151805,672.9616969513514
54,7,9,405.9208221029403,504.6634752943153,476.8367216394977,730.6426198234547
54,8,10,1076.2974466933824,542.7088724615412,1138.3828500924405,755.2857945998451
54,9,12,217.8435137290234,500.74148544416624,282.1776807708591,667.8801899662178
54,10,14,1007.7500120393587,548.9984715384278,1071.639231414037,741.0023357370192
54,11,15,349.59972948403424,498.80570527840865,407.0799434751384,670.0128484231163
55,0,0,2.546805243694024,423.3389171782363,168.306719591055,1003.0588731509308
55,1,2,749.802870383969,524.8541656471642,790.4643666854746,643.6637119308804
55,2,3,689.1731789092632,525.2652099441302,740.1180270442308,650.0719931397352
55,3,4,1412.8088571406663,542.949666382451,1460.3677482727287,685.760907760866
55,4,6,498.0206520195017,510.6901843713199,624.4952324984006,801.3252229854884
55,5,7,1183.0537273896216,547.1260013490107,1318.2093992189484,868.6641875070864
55,6,8,1351.937506188696,559.8186993781458,1396.3004762174671,673.0475462747634
55,7,9,406.3570478293807,504.4398360108419,478.0091524504246,729.3462574958371
55,8,10,1076.961283175398,542.7553088903144,1142.2127906098358,755.7945694692239
55,9,12,217.72848522407887,501.2538152482453,281.6231490993225,669.0821556628982
55,10,14,1010.7842663718423,549.809588484075,1072.0979207777734,739.9086035323824
55,11,15,348.4020220216624,497.44399296200294,406.268916355518,670.5668436837527
56,0,0,2.5296013144125027,423.28485807212707,168.56027304578717,1002.9758871684683
56,1,2,750.2130706875164,524.5230563034381,790.5863257421565,643.0539806687634
56,2,3,686.2946928072179,525.7362780998903,739.512558586986,650.216294201032
56,3,4,1412.8895978650064,542.8295732901016,1460.3471355281238,685.4522574587985
56,4,6,498.78321110303796,513.5761875287163,633.1524990626679,805.8500754027565
56,5,7,1183.1658589717463,548.0056336410211,1319.3650531203616,870.1450550515875
56,6,8,1351.5525716898464,560.108912863084,1396.0859427556557,673.0375483960333
56,7,9,406.6882615963811,503.95772983909535,478.82641856335334,727.4782997556723
56,8,10,1078.3347433088957,543.3495748196467,1147.0553690779898,756.8823863732291
56,9,12,217.23516216391315,500.12726596885994,280.49511896934365,667.8712400386829
56,10,14,1014.8648174026565,550.1126357516832,1073.1907911518667,738.8410279940892
56,11,15,347.2564274999384,496.44823931025894,405.2752132362178,670.0959737934286
57,0,0,2.477378995264985,423.15495865503675,168.74910808417607,1002.9383368696915
57,1,2,750.575699001383,524.1545136285115,790.6527451670316,642.5241528456731
57,2,3,688.1732695529712,526.1550347920895,741.2173816720668,650.1879544082146
57,3,4,1412.7807251099923,542.9137986965812,1460.2398028557707,685.1868303837026
57,4,5,875.7945468167771,541.3267287136936,954.4742608788355,726.8127134825273
57,5,6,501.29032854784083,514.7468025591787,641.0747939857845,807.7288714871632
57,6,7,1184.2499861668907,547.695293621909,1320.845183172989,870.6218681743361
57,7,8,1351.1332795952012,560.1333461105487,1395.8917399684296,673.0063662059381
57,8,9,406.8059163597461,504.3458977160147,479.6164932189009,727.2013462691945
57,9,10,1078.7855374466417,543.5386077848596,1150.9378994936596,758.1890922116161
57,10,12,217.23919297994246,500.8231397060221,280.5122094993073,669.9608659423868
57,11,14,1017.2510256986003,550.5543503442121,1074.017720595939,738.3453179101963
57,12,15,345.3638787985483,496.2563752626595,404.1097767544977,670.8318067350976
58,0,0,2.406827741759983,423.06989000519764,168.8822758264722,1003.0422979353772
58,1,2,750.5275884728708,523.9563590669715,790.8167707738376,642.1517136178546
58,2,3,689.094595511878,525.9413561492037,742.2478452930036,649.8311979393649
58,3,4,1412.6805778657279,542.9075385830643,1460.175311593667,684.9271132071074
58,4,5,875.7178823531133,539.8629086697747,953.1767415993211,725.8397651231194
58,5,6,503.0020469581374,515.8905771183142,647.9158902115252,809.1294628853136
58,6,7,1184.642172818281,548.7692123968238,1321.3392993652276,871.5506031602474
58,7,8,1350.8435688610332,560.4872152838674,1395.8556003854667,672.9853389044998
58,8,9,406.9324893818419,504.15418702210224,480.436637505781,725.9502951781736
58,9,10,1078.5987405633941,544.0513083190635,1153.0494582632205,759.0573214191609
58,10,12,217.49414585548027,498.28451429165375,279.8115141970493,667.4257431685676
58,11,14,1018.2544324172719,551.5585203178368,1074.6757264291718,738.7327137068178
58,12,15,342.697108363501,496.5479885870728,402.90312743742743,671.5022912595622
59,0,0,2.319104267577046,422.97962052068436,168.94548857134626,1003.2160595792845
59,1,2,750.2213848658977,523.9778966737181,790.8473142213505,642.355878002903
59,2,3,690.5014634402878,525.751389542969,743.0287223700466,649.4256622166736
59,3,4,1412.6764301970484,542.9367828167642,1460.2277038628904,684.8132764043673
59,4,5,875.802800615511,536.8018906228878,952.5016627039196,722.1216588402759
59,5,6,509.014728645961,514.7327524618404,654.9234174633111,808.2754682772925
59,6,7,1186.4602222916876,551.6688363274095,1322.0293489731137,872.7527811925727
59,7,8,1350.7319817717641,560.9108734693125,1395.9624796880769,673.0044908101529
59,8,9,407.1949382254536,503.31430946020123,481.76662819327214,724.5962027385506
59,9,10,1078.1646956566144,544.8988066067644,1154.5199162454126,759.6398689340018
59,10,12,218.39094764066525,499.87554371368174,279.34270674649304,669.4310380928898
59,11,14,1019.7655517295981,551.4655561384922,1075.9874852133987,737.8779131380678
59,12,15,339.7683214052496,497.4564757993769,401.1941348536609,671.686200903762
60,0,0,2.293158242467115,422.9072820785808,169.11647349669954,1003.4085029514578
60,1,2,750.10715389491,523.8827692472188,791.0330394709622,642.4456943335591
60,2,3,691.6210064549882,525.5486397185366,743.3038311873183,648.935884672492
60,3,4,1412.7156876750644,543.0839362525096,1460.3338825006028,685.1827383905259
60,4,5,876.0581708915631,535.0629127699083,952.4184653467298,721.0546995159584
60,5,6,516.8537526360236,513.5088720422124,661.9681189634542,808.2607450320039
60,6,7,1189.5848377572786,555.4931657879775,1322.7041680416744,873.9318924771743
60,7,8,1350.9439335411892,561.1927408300766,1396.0674287633922,673.1673791362654
60,8,9,407.3748295713144,503.0813788455536,482.7948643454723,724.1323880250234
60,9,10,1078.6711564499562,545.1638207573135,1156.063593238872,760.3767586776758
60,10,12,219.53070949657067,498.2881950520508,278.7308289186919,667.4998186332115
60,11,14,1020.9178111919454,552.0964635464981,1077.1402424096345,737.6430231705903
60,12,15,336.1331056049742,497.7940923348555,399.1149396696256,671.4376328375483
61,0,0,2.238454363327733,422.8320335974234,169.22598092310528,1003.5902447434892
61,1,2,750.1203673122507,523.4880677122428,791.1057385735494,642.0279435363218
61,2,3,692.2977538265988,525.3357651754036,743.7641728868044,649.0442094568232
61,3,4,1412.995846791481,542.8689791301405,1460.4915785646783,684.9250169765222
61,4,6,532.3779996927631,512.7810359130838,669.525412137195,808.4275533451835
61,5,7,1192.073931193996,554.623960956734,1323.4389199498796,873.2012401970032
61,6,8,1351.0677305402914,561.5187526928463,1396.0577340187729,673.2333244132982
61,7,9,407.4690444363819,503.1913121558189,483.3714349594356,724.1000651227193
61,8,10,1079.4006232923832,544.7340663866099,1157.7005214153812,761.164395266985
61,9,12,221.00392075887905,497.6651190450345,278.33486605993915,666.0681932696524
61,10,14,1021.7232790050879,551.2306600216316,1078.530092198626,736.7265538840616
61,11,15,332.5783596630163,497.32444261136607,397.6762712777139,671.2776203942351
62,0,0,2.166442103961245,422.5808124899917,169.275759155574,1003.5934798988845
62,1,2,749.8548132252771,523.178776959157,790.9985528355986,641.7619587341517
62,2,3,692.7263971085243,525.1707812204382,744.1149852632467,649.0839914325683
62,3,4,1413.2636853072636,542.5046977552053,1460.717421721652,684.6070826865488
62,4,6,543.9391930034745,512.575562487348,671.0386253114849,809.2409369630268
62,5,7,1195.6578914840143,553.1677472330605,1324.6236867920475,872.5914412954771
62,6,8,1350.909572589896,561.5947188736684,1395.9692759717968,673.185427752258
62,7,9,407.5436325845003,503.3708835129322,483.68568231735094,724.9185978183779
62,8,10,1078.870992268149,543.7247596650525,1156.5909831995557,760.9280297351916
62,9,12,221.8712502817507,497.8072846058342,277.4197670417087,665.2217325677975
62,10,14,1024.251573939469,553.2869288960351,1079.8390652105818,737.6289786051923
62,11,15,328.34260341282817,495.35878712520343,396.7346464593115,671.0009428867118
63,0,0,2.0773614974635706,422.43675669515113,169.2524759554821,1003.7926689726514
63,1,2,749.3109747534678,523.1244406168943,790.8488092941376,641.8267231180297
63,2,3,693.0687791500955,525.7063524448057,744.7005210007294,649.6474888864226
63,3,4,1413.0548933687533,542.34903094356,1460.5593509183464,684.6461310560479
63,4,6,555.1353397091242,511.285235577953,672.7784624631607,808.485252442496
63,5,7,1195.8942971590438,551.8302480389902,1324.046506899472,872.4647765119266
63,6,8,1350.851216318695,561.5285271860456,1395.975063008306,673.0346325629113
63,7,9,407.60560333419744,503.25730849180934,483.40424661717157,724.9765869540544
63,8,10,1078.2844948030827,542.8632016154207,1156.4813384412234,760.6755337235924
63,9,12,223.0952141592558,498.12570742755616,276.75323544501776,664.0335309443703
63,10,14,1025.0772239916464,554.0731064044726,1080.537163191102,737.7153750930008
63,11,15,325.8060800359164,494.0256898756137,396.8715221214854,670.6480646186784
64,0,0,2.0206262843061467,422.3574368330656,169.25833596243268,1003.9633501803119
64,1,2,748.9477714856163,523.1530186223159,790.5071134045653,641.7203648223978
64,2,3,693.3149315308385,525.7819970624226,745.1358296746359,649.829388993045
64,3,4,1413.0455594744421,542.3862212939204,1460.5825258613913,684.9837624813885
64,4,6,561.8377276102751,511.69073251445946,673.3570093523656,809.6148017022989
64,5,7,1197.1304290691655,553.2427708717928,1323.98770427599,872.9976380289636
64,6,8,1350.7485066948325,561.5836161735555,1395.9481935271392,673.0850803318407
64,7,9,406.9579559708021,503.49374170653147,482.27534153677107,724.7598157624608
64,8,10,1077.7137334421066,543.2134626016924,1156.2487665602273,760.727370712165
64,9,12,224.41302724164478,499.0187291102243,276.3708340740786,662.8146204533703
64,10,14,1025.6832255983509,554.2676950538464,1080.9025929375257,737.1262851805423
64,11,15,322.427608874022,493.83000591716217,395.5586833870685,670.7479527130324
65,0,0,1.9614461398391398,422.34164065587987,169.23775957384885,1004.2049562116965
65,1,2,748.1939291918418,523.6956643080513,789.4735985884952,641.920133597121
65,2,3,693.0294257758103,525.9284087702745,744.898857152444,650.0310801361943
65,3,4,1413.1954386273737,542.392690319952,1461.0156010412752,685.4032473791733
65,4,5,875.021907136015,536.5772210138232,954.175637165876,722.5350248343702
65,5,6,566.6342086449666,511.85104084570116,675.3893381845618,810.8373844264293
65,6,7,1198.0241216835295,558.1214833432985,1323.9414391223556,874.706662509991
65,7,8,1350.7060118621866,561.6727923065888,1395.9431082170368,673.1946155765614
65,8,9,405.85487124585865,504.08261022633314,480.65001518952005,724.4656913601739
65,9,10,1077.5156676862973,543.9158831301826,1157.6447550418468,760.8682504350378
65,10,12,225.21195526692344,500.1806745490817,275.9860231005144,662.5257672911966
65,11,14,1026.4091845997427,553.9613732598414,1082.090314144849,737.1767273345856
65,12,15,319.28333747996567,493.6344563544755,394.95631690943105,670.6133260340006
66,0,0,1.9402331003556128,422.04430386926026,169.2866277070856,1004.1288109969397
66,1,2,747.2984651633624,524.5523991923532,788.6340022852785,642.7341478005538
66,2,3,693.0167282108425,525.8865354812642,744.7645779147501,650.1128231758107
66,3,4,1412.9650577470238,542.1180921611747,1460.9941856565574,685.1624165238295
66,4,5,877.2074568697233,538.3325925736475,959.6053824386847,724.1765802323188
66,5,6,570.8078415472804,512.2885065277906,678.813562816956,811.7351376145555
66,6,7,1197.1814388981088,561.5106378787656,1322.5567516141718,875.2626528462237
66,7,8,1350.6746628276069,561.8706848869489,1395.965229764031,673.3373715196147
66,8,9,404.4081346972782,504.9431296881034,478.9045227845127,723.9335186737834
66,9,10,1078.7796791817652,542.9423801268557,1159.0120787066141,760.3222328771393
66,10,12,225.52176915268564,500.9988269957538,275.31275465847995,662.1516533106043
66,11,14,1027.1899122106254,553.9787216186853,1083.8440979374811,737.2485186208469
66,12,15,318.769386967951,494.6597938591628,394.2593525188901,671.047133876221
66,13,17,975.833785442965,556.9270194942163,1028.9052844548835,695.898749217001
67,0,0,1.9097804260504176,421.619236239061,169.3278922923783,1004.1627856292988
67,1,2,746.6920845939541,524.9407913586475,788.0163000461238,642.91351775947
67,2,3,693.1945141737287,525.9891929574277,744.7346556316772,650.0422239777225
67,3,4,1413.424013400402,542.0791151740937,1461.3361630013703,685.326756540713
67,4,5,876.538496710694,538.3017636925836,960.1090193209471,724.7079084873158
67,5,6,573.8007590886555,513.95025829473,683.6290132058095,813.0653366956544
67,6,7,1196.8843892701734,562.5266872615739,1321.9223265842961,874.9246175898597
67,7,8,1350.5867009722585,561.8192014199227,1396.0224286120813,673.2624296258374
67,8,9,402.9477884509568,504.3363028767267,476.2862791589245,721.5193451455962
67,9,10,1080.4226420356954,542.964442687038,1160.8021214710407,760.2669062324296
67,10,12,225.84296757319333,501.27377784278707,274.8399932230759,661.0593099983373
67,11,14,1027.1676302940316,553.433120798911,1084.8589451545547,737.0615581498218
67,12,15,320.6505053604536,494.93710180709263,394.64250491403834,670.6640664523989
67,13,17,976.5164120105985,556.8308348340931,1028.8707255460324,696.2146842155673
68,0,0,1.8561761562012151,421.1349260041967,169.32079931219613,1004.4330441047749
68,1,2,745.8323734511163,525.3732751465171,787.0860404797396,642.9293536882734
68,2,3,694.4229749335663,525.6979685710596,744.9557236909699,649.5400505774314
68,3,4,1413.3836257308576,542.0180176020757,1461.4962506922388,685.4423811270741
68,4,5,876.2728251808836,537.9615232195465,960.3238815978692,725.3399870047849
68,5,6,576.5197940801714,513.8720926157508,691.5260390579311,812.9062653167892
68,6,7,1196.7412002229835,561.2954573087603,1321.6392879617902,873.856312444885
68,7,8,1350.4646812108333,562.1291317896053,1396.0756027522236,673.2024052557356
68,8,9,401.606032151329,503.67494749686915,474.1631148156686,719.7349825655401
68,9,10,1082.3875323890732,543.5657119109901,1162.4994173173807,759.9179603096989
68,10,12,225.1584493429847,501.42047681239313,274.540565394272,658.8714528255695
68,11,14,1027.2414341339588,552.4517214001031,1086.6841687690264,738.0965718734225
68,12,15,323.7367732797108,494.8351590662872,394.7696143554662,669.9002870457648
68,13,17,976.5864443781078,555.2682885168658,1028.973390570747,696.3957763500221
69,0,0,1.8219543304627877,420.82250666745784,169.33672749799132,1004.5902426349885
69,1,2,745.3210287493906,525.8023082537685,786.5709559576604,643.1792949734034
69,2,3,696.4007980625063,525.7152741104852,745.5075362408891,649.5943655888885
69,3,4,1413.4690594390136,541.7176127161702,1461.9173591699732,685.3670367477964
69,4,5,877.7435911109314,538.3258057054799,963.694310481317,726.5279594778896
69,5,6,580.5548105332426,516.3973808597862,704.2425820081827,815.4282700452034
69,6,7,1197.0023890948366,559.5853938396667,1321.5378662384653,872.8649114475209
69,7,8,1350.389081929617,561.8666559531274,1396.114685753218,673.0633409154105
69,8,9,400.2101435682017,503.73559263181465,471.86384840460823,718.1201498665009
69,9,10,1083.6594895712917,543.0429769599978,1163.5309773017354,759.1533123176321
69,10,12,224.656683417482,502.5516520031938,274.9540743077947,658.9915316207928
69,11,14,1027.431967446022,551.1589989502452,1089.1787611770437,739.4780737863159
69,12,15,322.5156369920609,494.59121773381435,393.30411440986916,669.8318897176416
69,13,17,975.892629145479,552.676376843062,1029.5663793022982,696.681382596562
70,0,0,1.7590014354071997,420.7117422987532,169.27506299106034,1004.7816652456731
70,1,2,745.3397988714869,525.7813298086554,786.5490734896252,642.9899278385909
70,2,3,698.4740086288971,525.7326341442667,746.1101205702491,649.7496878643619
70,3,4,1413.500713618298,541.5957345540035,1462.3980199123375,685.5622075988849
70,4,5,878.0391385274786,538.4466376166288,964.3954825960136,727.6600141756539
70,5,6,580.5647786151272,517.8180411163097,708.2698860707222,816.9061285396464
70,6,7,1196.8637375206222,559.1314755968239,1321.3886036227404,872.8613242811056
70,7,8,1350.1955190973208,561.8065653497781,1395.9386452525987,673.0698751813936
70,8,9,398.6152772167262,503.92026642418307,469.53853366624026,716.9639414349687
70,9,10,1085.0366607137692,542.9537253480687,1165.1034052272464,758.858919119371
70,10,12,223.78675991322538,502.8706409022952,275.0792559483057,659.1458176457998
70,11,14,1027.0443103105051,548.5097175985304,1090.3179036241584,738.6988602564941
70,12,15,321.3331110975579,494.8952822422986,391.194442896915,669.9502382223578
70,13,17,975.458306389715,549.0166154314531,1030.3744962716632,696.4840848587075
71,0,0,1.7045196410823706,420.38014365190077,169.19882663716527,1004.5076484056013
71,1,2,745.0278541872402,525.6152209267584,786.1670301005487,642.7734851050468
71,2,3,699.2534606697951,526.8239717224101,745.384523278013,651.4055319361555
71,3,4,1413.3815643287658,541.7702929978168,1462.7192692341746,685.8943003528768
71,4,5,877.6511585687304,538.4536497738684,966.6535208412597,728.0754449058763
71,5,6,584.3535305059643,519.7092188299706,718.01053616785,818.6859097753319
71,6,7,1196.2788602744513,558.4480736425272,1321.3016695132906,873.0668429588821
71,7,8,1350.1653430018587,561.5686070451757,1396.556806415952,673.3599209312174
71,8,9,397.10828486668896,504.68746654682093,467.98818214804004,717.9692059319358
71,9,10,1088.0839583559969,542.4401211683488,1167.3474886600566,757.9436533977467
71,10,12,222.74056018183447,503.22892017913193,275.2674238665231,659.3438027415967
71,11,15,319.642632879872,494.8276967977794,387.465944144018,668.9489731797287
71,12,17,976.0717663460595,545.3174255905426,1032.1654603428735,696.5314982007055
72,0,0,1.6795537065171828,420.4666907761481,169.17291182073888,1004.7407825885831
72,1,2,744.3389995992924,525.6807917951492,785.4444504921195,642.8555173000746
72,2,4,1413.7385562226452,541.7060298982445,1463.2264004870478,685.742724000468
72,3,5,876.2507333766285,537.902684808866,965.9570850733588,727.5159640233982
72,4,6,586.2437171769551,519.9431219590763,723.6984198725644,819.611495643311
72,5,7,1196.1656266070138,560.4222211145844,1321.6214330816263,874.3726742984971
72,6,8,1350.2629900230588,561.6381962423754,1396.3569058477917,673.3715974145534
72,7,9,395.57347821612734,504.10950431481604,466.902432082469,716.5336905502935
72,8,10,1091.7769436389522,546.0434521838494,1170.9756951824938,760.100133979077
72,9,12,220.9545065552752,502.873190441441,273.9847339378327,658.527932745006
72,10,14,1028.1257179045954,545.9312110598062,1092.0384976795065,737.8894392703157
72,11,15,318.6724807621953,495.2059399341225,384.8457484776559,668.5667518136655
72,12,17,977.0613917176491,544.6239106535866,1033.2876878229886,697.4563443122988
73,0,0,1.6937284034356281,420.43530703969805,169.2455386457691,1004.8652156122362
73,1,2,743.1437910762769,525.5616412129078,784.4781741092994,642.7448307647818
73,2,4,1413.6159958819178,542.097156966308,1463.4320506290062,686.1773833688102
73,3,5,874.6600171170865,538.8356180047823,964.5430799978049,728.8763068561365
73,4,6,593.900325227635,517.6429825006148,734.0414951400285,818.6520673046859
73,5,7,1194.0460529811457,563.6083862186058,1321.139414976687,875.9053910378577
73,6,8,1350.2527003948685,561.5616330589744,1396.1187768973177,673.2676157553915
73,7,9,393.6243632635301,503.9041964093426,465.02817697143587,714.8004631147812
73,8,10,1095.1440762520776,547.9489375291921,1174.5909339694683,761.3542770827707
73,9,12,218.47001927256022,503.130482924932,272.27114236662794,658.3535333123084
73,10,14,1028.4114228595654,545.2407701606687,1092.522431317167,737.6432429705701
